baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R30W7	R8W7	R14W7	R2W7	R16W7	R10W7	R4W7	R18W7	R6W7	R12W7	R20W6	R1W7	R9W7	R3W7	R17W7	R19W7	R23W7	R11W7	R21W7	R7W7	R29W7	Significant	Description	Symbol	KO	Phylum
63.7517987028795	1.41226799089933	0.519064697667255	2.7207937608669	0.00651253786679186	0.0646508190406785	8	32	192	67	29	49	123	226	6	19	144	70	15	12	71	55	15	57	35	50	114	Yes	stage III sporulation protein AF	spoIIIAF	K06395	K06395
213.460102432901	0.844412874830929	0.288609484469221	2.92579738460045	0.00343574624087503	0.0470885495067872	176	168	345	319	118	96	362	414	30	106	255	250	186	256	324	209	225	209	83	159	264	Yes	stage III sporulation protein AE	spoIIIAE	K06394	K06394
124.662619284688	1.32065657110204	0.417329301052173	3.16454312642891	0.00155326640916129	0.0340033628046911	55	15	231	234	91	47	130	271	21	26	169	207	49	172	170	118	194	146	17	129	152	Yes	stage III sporulation protein AD	spoIIIAD	K06393	K06393
131.774858871322	1.05366940413675	0.329358762686576	3.19915400319695	0.00137831520248836	0.0336342526851124	118	52	228	238	83	43	154	251	47	36	156	163	83	155	196	163	191	114	32	107	187	Yes	stage III sporulation protein AC	spoIIIAC	K06392	K06392
58.2250198079537	2.0243674174631	0.570547335233705	3.54811475306231	0.000387999138230119	NA	45	0	198	82	29	31	82	142	30	16	114	46	0	15	99	46	37	35	10	81	110	Yes	stage III sporulation protein AB	spoIIIAB	K06391	K06391
193.400682429279	0.969998946721511	0.311313672165592	3.11582507756214	0.0018343104576668	0.0343894548861221	144	156	296	294	108	113	323	316	23	103	167	258	105	189	409	202	265	140	69	169	229	Yes	stage III sporulation protein AA	spoIIIAA	K06390	K06390
438.32709917316	0.562431392242427	0.190940939113506	2.94557780460107	0.00322352064253427	0.0454244000402188	488	469	725	445	237	280	717	944	255	279	392	434	389	401	748	391	375	448	254	385	369	Yes	glycerol kinase [EC:2.7.1.30]	glpK, GK	K00864	K00864
108.217311406642	0.53303927408916	0.290954756597322	1.83203491952833	0.0669462182581722	0.22825901067948	148	105	211	91	61	101	174	257	116	75	95	39	80	64	192	72	70	122	64	97	110	No	AdoMet-dependent heme synthase [EC:1.3.98.6]	ahbD	K22227	K22227
274.497264169867	-0.213677214433133	0.212627951972858	-1.00493473435896	0.314928277717797	0.542082611766867	354	301	195	284	303	250	287	279	245	266	274	178	310	250	317	361	186	203	284	266	246	No	uncharacterized protein	K07139	K07139	K07139
745.028127308597	0.141365978592148	0.215022110148765	0.657448568867374	0.51089253071592	0.709435082555556	818	984	659	725	565	683	1130	952	342	901	905	660	483	844	1119	1001	583	682	572	393	612	No	rod shape-determining protein MreB and related proteins	mreB	K03569	K03569
184.11484007864	0.797821218287716	0.301329424170195	2.64767113429021	0.00810483262889624	0.0718447622451678	169	150	312	253	73	103	300	322	76	132	249	227	104	221	333	155	172	46	120	136	210	Yes	competence protein ComFC	comFC	K02242	K02242
780.232223502259	0.447572541660542	0.188820976901059	2.37035391409433	0.0177710651865213	0.108745875957888	780	971	1123	729	482	540	1160	1270	381	471	1132	653	725	698	1402	759	609	804	449	756	772	Yes	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	recD	K03581	K03581
1436.95630654	0.0710826903075639	0.228392184694261	0.311230834814769	0.7556251434676	0.869109088389887	2275	2031	1691	999	1000	1161	2165	1865	652	1416	1693	977	1938	1171	1853	1347	1092	1327	1326	762	1276	No	excinuclease ABC subunit A	uvrA	K03701	K03701
274.556039824184	0.830684131153078	0.216246434147476	3.84137724364309	0.00012234591737124	0.0104010750023105	214	149	382	342	133	168	487	496	178	164	368	450	175	324	318	288	283	241	104	250	336	Yes	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	ybaK, ebsC	K03976	K03976
876.012753763724	0.133451092151761	0.199538457677189	0.668798855645443	0.503623796822379	0.704228663481188	932	997	897	665	639	943	1170	1056	413	1076	1106	901	685	891	994	1018	680	937	752	576	857	No	glutamyl-tRNA synthetase [EC:6.1.1.17]	EARS, gltX	K01885	K01885
77.9032876409993	1.72361940009294	0.469873988965056	3.66825881102587	0.000244207915463091	0.0128594747063591	50	54	259	67	22	49	132	196	37	50	110	164	0	21	119	47	68	48	23	36	112	Yes	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	gatD	K07009	K07009
865.767156496227	0.210955529239112	0.222654665355439	0.94745613752287	0.343406396953105	0.569536169993573	1045	1028	1266	776	834	785	1282	1301	362	893	1134	674	671	744	1170	877	553	660	672	558	742	No	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	murE	K01928	K01928
299.365991223285	0.77814789465194	0.245331464042846	3.17182265099123	0.00151485486571146	0.0340033628046911	312	169	378	372	122	101	501	448	122	121	385	356	253	349	539	498	381	406	136	190	367	Yes	nitrogen fixation protein NifU and related proteins	iscU, nifU	K04488	K04488
430.721981749387	-0.480974968733011	0.262763064961613	-1.83045120440834	0.0671824969545186	0.22825901067948	499	915	270	193	386	414	433	364	317	570	427	219	457	323	511	429	309	518	657	234	365	No	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	sufS	K11717	K11717
319.763000117205	0.606832737740598	0.267200354090249	2.2710775957117	0.0231422810037095	0.126867133703772	352	354	595	300	192	231	470	580	117	95	429	141	205	289	713	246	287	486	220	218	402	Yes	uncharacterized protein	K07033	K07033	K07033
295.667259779555	-0.339089897970078	0.289268466365155	-1.17223250163062	0.24110372278888	0.465109402163666	433	480	234	133	338	312	175	225	207	425	289	192	382	177	314	222	264	300	376	184	261	No	Fe-S cluster assembly protein SufD	sufD	K09015	K09015
456.344810077912	-0.393802215317675	0.282312170538829	-1.39491759978343	0.163040689163654	0.371929223566815	620	623	336	167	563	456	428	423	293	640	508	277	433	335	503	340	334	525	795	244	325	No	Fe-S cluster assembly protein SufB	sufB	K09014	K09014
431.362793800847	0.207181749574565	0.22757590608355	0.910385256242824	0.362619370470549	0.585720397499772	490	646	609	306	361	415	522	542	269	571	466	321	281	246	622	389	328	498	366	282	420	No	Fe-S cluster assembly ATP-binding protein	sufC	K09013	K09013
115.546751706031	0.808086941429591	0.40982530236783	1.97178392051623	0.0486342786918371	0.186074936256914	41	13	284	281	34	85	142	209	80	37	167	124	136	129	98	121	91	70	49	88	148	Yes	uncharacterized protein	K06934	K06934	K06934
5240.81208332612	0.554226345169107	0.2242948535839	2.47097218823076	0.0134746297671206	0.0949392048028461	5984	5763	7930	5927	3346	3090	8089	9969	1889	3426	7052	4867	3260	5542	7369	5000	4255	4693	3725	5021	4879	Yes	ATP-binding cassette, subfamily B, bacterial	ABCB-BAC	K06147	K06147
131.221518370668	0.467790934002462	0.463638482340916	1.00895622736185	0.312995627398255	0.540601213125345	80	141	231	66	33	183	312	196	63	35	246	16	39	87	168	210	86	144	85	21	410	No	hydrogenase nickel incorporation protein HypA/HybF	hypA, hybF	K04651	K04651
685.348117409038	0.251154396735622	0.267427035634357	0.939151107665179	0.347653167431828	0.573026349284256	867	952	826	702	429	349	802	612	256	508	879	1078	829	863	703	835	561	683	402	177	1025	No	putative DNA primase/helicase	K06919	K06919	K06919
234.921830368167	0.155433820065372	0.357149402110292	0.435206720624363	0.663412384813134	0.814596157615201	345	359	204	188	269	187	388	274	67	211	294	256	16	335	284	214	206	199	207	85	271	No	thymidylate synthase (FAD) [EC:2.1.1.148]	thyX, thy1	K03465	K03465
13.246184663355	-0.553199170009996	1.11552674081868	-0.495908479615651	0.619958983215899	NA	0	0	0	26	4	20	17	24	29	0	39	9	0	24	24	66	0	17	8	0	3	No	DNA polymerase II [EC:2.7.7.7]	polB	K02336	K02336
176.04320694905	-0.131372155868288	0.562924893130488	-0.233374216474444	0.815470832730152	0.906028393277642	221	492	145	103	114	92	119	311	145	511	168	61	279	99	119	96	170	10	130	9	131	No	DEAD/DEAH box helicase domain-containing protein	K06877	K06877	K06877
572.522357479711	-0.101812435259015	0.243768033763816	-0.417661141565675	0.676194886971839	0.823533760700334	854	634	410	518	625	673	645	536	559	665	536	429	166	608	566	684	590	534	602	408	453	No	Fur family transcriptional regulator, ferric uptake regulator	fur, zur, furB	K03711	K03711
347.768609041557	0.476652697309275	0.219762518286412	2.1689444634415	0.0300869005105054	0.145420019134109	353	207	579	297	273	402	507	489	191	297	236	285	183	286	489	285	404	574	269	321	369	Yes	Fur family transcriptional regulator, peroxide stress response regulator	perR	K09825	K09825
38.6877971717941	-0.0999478693214627	0.63973926827789	-0.156232193766238	0.875850001346985	NA	0	22	32	0	30	41	24	16	90	69	15	31	37	39	65	72	16	82	13	44	101	No	acetoin utilization protein AcuB	acuB	K04767	K04767
260.066897850447	0.786109497208872	0.271419377090394	2.89629099306003	0.00377602079399256	0.0490637507063579	210	158	413	357	161	190	403	499	41	218	361	238	160	271	325	329	286	206	114	314	223	Yes	stage II sporulation protein P	spoIIP	K06385	K06385
139.339912903925	1.90532833067464	0.385851048136715	4.93798925744926	7.8932189601675e-07	0.000463868922730223	100	47	254	244	54	80	260	148	18	37	297	110	22	25	398	81	89	150	55	222	259	Yes	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	cwlJ, sleB	K01449	K01449
402.038098962555	0.193730978103559	0.201770592024313	0.960154679430264	0.336977372307022	0.564287944948442	261	343	479	406	312	417	617	517	294	416	468	491	222	397	437	574	384	416	328	256	368	No	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	gidB, rsmG	K03501	K03501
415.589364462984	-0.00159840210145308	0.21569411897676	-0.00741050386091102	0.994087327497953	0.997759234810951	462	243	326	396	501	288	462	660	289	246	338	504	694	371	456	456	398	479	338	373	391	No	threonine aldolase [EC:4.1.2.48]	ltaE	K01620	K01620
1174.92320028303	-0.0816901388270328	0.254519846063541	-0.320957835274813	0.748242344313738	0.866146315265121	1928	2326	1150	982	1214	1005	1607	1272	535	1353	1261	842	1002	994	1513	1223	808	763	962	607	856	No	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	mrcA	K05366	K05366
20.698289290081	2.57930236830427	1.1141788108736	2.31498063249103	0.0206139920127674	NA	37	0	16	27	7	6	43	67	0	0	37	0	16	9	117	0	17	0	0	0	62	Yes	probable enterotoxin B	entB	K11060	K11060
977.070840749943	0.722618072360192	0.239318758310993	3.01947944849838	0.00253209471446413	0.0417770616456337	559	866	981	1322	487	440	1401	1155	375	641	1453	1236	335	1459	1776	1353	1325	1728	465	766	930	Yes	peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	cwlO	K21471	K21471
743.29724683127	0.214908634184966	0.183606382543735	1.1704856400282	0.241805589660951	0.465109402163666	625	1061	793	804	505	622	1218	898	514	684	888	599	648	635	989	703	712	674	561	631	756	No	S-adenosylmethionine synthetase [EC:2.5.1.6]	metK, MAT	K00789	K00789
661.47629934856	-0.00370792824029097	0.221568116649733	-0.0167349359481746	0.986648076202862	0.995102217984842	849	961	442	625	552	418	711	655	383	622	711	978	983	665	619	631	516	621	539	528	613	No	polyphosphate kinase [EC:2.7.4.1]	ppk1	K00937	K00937
128.974526795442	0.329266506501426	0.35229470688998	0.934633703151989	0.349977103803776	0.574567914395386	159	92	280	109	37	160	233	210	106	30	282	44	114	106	132	186	90	153	90	49	143	No	hydrogenase nickel incorporation protein HypB	hypB	K04652	K04652
535.100330482032	0.137239822069194	0.23454738233808	0.585126215015158	0.558462853088654	0.746981396410693	392	349	576	345	578	501	696	643	576	554	479	462	606	313	884	255	352	613	544	717	619	No	solute:Na+ symporter, SSS family	TC.SSS	K03307	K03307
400.396068301565	0.864817734319517	0.287547000804127	3.00757000386388	0.00263345463975086	0.0424963123721086	526	305	593	356	277	222	744	711	65	148	506	457	129	292	900	464	338	296	283	543	383	Yes	sodium/proline symporter	putP	K11928	K11928
637.763483083835	-0.0472343325952436	0.217771582489092	-0.216898513825189	0.828287435832459	0.912164644524353	703	1028	514	626	728	488	795	749	326	652	707	625	582	642	732	614	550	494	536	458	543	No	pyruvate kinase [EC:2.7.1.40]	PK, pyk	K00873	K00873
575.736360278786	0.393371208812764	0.212360415841702	1.85237539328418	0.0639719362316695	0.223010181880785	650	629	686	521	462	489	876	798	347	579	596	795	201	534	726	526	466	518	487	523	540	No	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	PRPS, prsA	K00948	K00948
431.476187849773	0.23821100827713	0.19913382077536	1.19623581443683	0.231604548374133	0.45816727302659	458	334	521	440	389	389	665	473	288	500	555	405	352	401	465	480	365	420	350	240	444	No	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	PTH1, pth, spoVC	K01056	K01056
805.529172329335	0.682691746840125	0.217961164730757	3.13217149341002	0.00173518488460066	0.0340033628046911	843	899	1008	1166	405	531	1259	1192	261	417	991	992	470	777	1401	970	843	784	384	777	722	Yes	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	glgC	K00975	K00975
1173.93046733509	0.0672517340627683	0.216982269149775	0.309941150151522	0.756605709290887	0.869109088389887	1211	1414	1273	1276	1331	765	1581	1493	575	1282	1351	964	1257	1127	1648	1150	864	897	1024	710	1028	No	glycogen phosphorylase [EC:2.4.1.1]	PYG, glgP	K00688	K00688
380.792662496534	1.00503680352028	0.248663708657594	4.04175104178232	5.30535425436243e-05	0.00663500866436201	443	212	763	270	118	254	610	716	204	154	506	627	240	359	542	378	242	292	149	703	391	Yes	ribokinase [EC:2.7.1.15]	rbsK, RBKS	K00852	K00852
165.699221031335	1.09323015851247	0.452336101810969	2.4168536496106	0.015655310167709	0.103102185781345	248	190	417	163	46	136	296	379	29	80	236	164	0	193	201	118	138	211	61	50	236	Yes	pseudouridine kinase [EC:2.7.1.83]	psuK	K16328	K16328
1488.2877798322	0.324511237108824	0.212227036577346	1.52907585358737	0.126245640567274	0.320580617734919	1653	1569	2349	1315	1159	1096	2488	2489	578	904	1971	987	1250	1356	2432	1783	1088	1248	1157	1318	1428	No	ferrous iron transport protein B	feoB	K04759	K04759
909.920662534595	0.329279438192278	0.177939780527515	1.85051053348557	0.0642400012696409	0.223167087744013	1279	1249	1043	915	581	693	1131	1372	510	782	1133	900	768	852	1175	935	762	866	579	778	822	No	cell division protein FtsW	ftsW, spoVE	K03588	K03588
240.996164848067	0.775700764215359	0.256032441182146	3.02969717678672	0.00244799052175921	0.0411632691936149	259	87	370	246	145	133	349	430	67	99	260	307	236	275	465	307	231	289	101	254	285	Yes	heptaprenyl diphosphate synthase component 1 [EC:2.5.1.30]	hepS	K00805	K00805
109.366684259206	0.392173521124387	0.398830834841584	0.983307926229322	0.325455910261991	0.552730095927937	146	94	165	23	20	74	201	185	108	7	215	138	82	125	150	218	43	228	64	126	77	No	fumarate hydratase, class II [EC:4.2.1.2]	E4.2.1.2B, fumC, FH	K01679	K01679
564.614453580002	0.130925782068614	0.223482800514845	0.585842766275505	0.55798118157426	0.746836350722471	812	835	599	421	345	364	616	504	379	909	477	487	623	538	635	602	378	543	492	568	513	No	malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	ME2, sfcA, maeA	K00027	K00027
810.898843906732	0.068145372368705	0.212530183000026	0.320638562517478	0.748484310666291	0.866146315265121	1191	1148	966	604	581	651	1244	1019	487	716	862	509	979	786	1312	660	526	658	737	623	736	No	DNA mismatch repair protein MutS2	mutS2	K07456	K07456
150.075249371916	0.711135239609082	0.31233140605793	2.27686113473066	0.0227945194046659	0.126699537024268	86	139	219	240	74	96	203	339	25	113	215	121	71	161	176	218	130	150	82	110	228	Yes	catabolite repression HPr-like protein	chr, crh	K11184	K11184
435.050697353466	0.745577859835591	0.279706784720005	2.6655694483133	0.00768580552121112	0.070547233247447	185	172	394	924	266	252	538	559	207	213	441	783	213	659	644	558	548	621	190	348	461	Yes	@	@	K11189	K11189
748.502529252286	-0.0538317072930408	0.226281686368458	-0.237896880463343	0.811961075096473	0.90382513102276	757	1273	774	668	591	599	971	944	358	899	773	563	799	698	1050	720	525	592	782	447	677	No	excinuclease ABC subunit C	uvrC	K03703	K03703
327.277878044647	0.188592078358824	0.257392304518132	0.732702862705587	0.463739677590373	0.668779842806606	450	489	367	365	289	319	450	414	227	358	375	322	156	266	296	279	317	179	264	170	327	No	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	rsmD	K08316	K08316
430.707593918627	-0.0663918191220045	0.233787544455421	-0.283983559845568	0.776422979545894	0.879039127619858	568	415	429	326	533	509	464	494	240	533	469	382	309	375	433	506	354	354	416	259	390	No	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	E2.7.7.3A, coaD, kdtB	K00954	K00954
262.169226780542	0.562847090453344	0.181285242480725	3.10475956427169	0.00190433756252913	0.0352831431724147	224	157	394	317	143	175	387	392	225	135	314	247	254	228	451	289	266	335	155	225	304	Yes	transcriptional regulator MraZ	mraZ	K03925	K03925
588.492280922976	0.04920206564861	0.194365352715011	0.25314216222864	0.800158358888525	0.895479237212494	612	715	513	683	527	485	852	728	333	646	620	477	634	624	686	665	498	515	472	431	485	No	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	mraW, rsmH	K03438	K03438
935.76762480531	-0.00304983809298896	0.235783767473383	-0.0129348942281756	0.989679735383662	0.996652818572073	1592	1563	951	716	720	839	1464	1049	389	913	1043	665	1169	877	969	793	694	820	786	589	808	No	cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	ftsI	K03587	K03587
702.957657006304	0.529276170178444	0.23380636539137	2.26373721387989	0.0235902822057983	0.127924538465589	924	809	846	914	575	428	1324	945	187	400	908	747	381	897	1058	672	576	740	367	555	641	Yes	stage V sporulation protein D (sporulation-specific penicillin-binding protein)	spoVD	K08384	K08384
634.342660625878	0.175920933604432	0.212522915546225	0.827773951586734	0.407798529229957	0.622838964272367	866	744	712	576	481	487	714	754	376	830	730	574	782	617	852	646	531	471	442	342	597	No	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	mraY	K01000	K01000
562.837943637158	-0.0111470649883091	0.215841447512309	-0.0516446915862786	0.958811808096137	0.981903945597651	602	893	568	495	431	538	728	622	331	625	588	669	576	511	692	646	470	403	452	304	483	No	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	murG	K02563	K02563
884.622606300809	0.157430763748528	0.18307251090977	0.859936660977574	0.389823958235217	0.611321427805815	1077	1036	1203	691	665	717	1321	1245	475	752	967	766	1080	841	1184	959	685	784	644	699	820	No	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	murA	K00790	K00790
467.597340065894	-0.28265735775511	0.216583701228152	-1.30507215525584	0.191868279188239	0.408643508947452	417	783	399	457	438	457	512	442	266	469	530	387	677	564	366	463	393	420	393	310	451	No	cell division protein FtsQ	ftsQ	K03589	K03589
