baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R30W7	R14W7	R14W0	R2W7	R30W0	R20W0	R4W7	R18W7	R12W0	R18W0	R12W7	R4W0	R20W6	R1W7	R17W0	R17W7	R1W0	R7W0	R29W0	R23W7	R11W7	R11W0	R7W7	R29W7	R23W0	Significant	Description	Symbol	KO	Phylum
476.85902034308	0.0616129516197613	0.233498533472767	0.263868687753223	0.791881104308041	0.983537789322935	375	459	551	423	396	374	491	400	582	184	129	141	463	514	538	599	542	455	1139	506	482	456	477	495	513	695	No	2-dehydropantoate 2-reductase [EC:1.1.1.169]	panE, apbA	K00077	K00077
1196.48719037556	0.0614005564294767	0.148489939330106	0.41349977450646	0.679240487599494	0.983537789322935	678	1042	1430	1592	968	1268	1258	1370	1512	1341	849	991	1334	1274	1159	1217	1727	1193	1270	1286	947	937	997	888	991	1413	No	trk/ktr system potassium uptake protein	trkH, trkG, ktrB, ktrD	K03498	K03498
954.617309435894	0.275625282566184	0.142859289128825	1.92934799162857	0.0536876755989004	0.983537789322935	283	880	932	1152	848	830	908	1210	952	657	577	635	1016	1071	1229	1173	1180	1028	1078	880	904	1552	1115	888	892	1322	No	@	@	K07088	K07088
654.372105606374	-0.107878637773214	0.188869995330564	-0.571179332028905	0.567878086736535	0.983537789322935	894	725	636	769	637	596	648	862	794	609	452	490	722	627	510	976	805	484	890	615	484	451	483	374	454	691	No	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	folC	K11754	K11754
352.14216138459	0.280817187681671	0.16319519488041	1.72074421607483	0.0852972490387664	0.983537789322935	180	331	506	418	309	281	387	467	420	326	376	374	392	307	330	417	414	328	300	270	362	324	275	247	369	333	No	putative pre-16S rRNA nuclease [EC:3.1.-.-]	ruvX	K07447	K07447
168.826444481575	0.752146446133783	0.291427796184517	2.58090153369435	0.00985426841705787	0.983537789322935	34	45	283	138	279	75	175	316	304	44	47	58	198	224	236	165	281	171	178	155	134	168	221	154	198	169	Yes	stage III sporulation protein AH	spoIIIAH	K06397	K06397
175.852634420451	0.679601358386754	0.312956280622683	2.17155366568954	0.0298893451206225	0.983537789322935	19	132	253	127	297	90	197	203	258	46	26	60	199	198	235	163	249	110	291	196	202	145	179	228	201	252	Yes	stage III sporulation protein AG	spoIIIAG	K06396	K06396
63.1677446643441	1.21644742779879	0.558667373025482	2.17740911056087	0.0294500565319008	0.983537789322935	0	8	192	66	67	17	86	123	226	0	3	19	88	144	70	20	71	44	33	80	15	57	31	50	114	67	Yes	stage III sporulation protein AF	spoIIIAF	K06395	K06395
226.349346024945	0.576276053076597	0.265130501937083	2.17355622558038	0.0297384789193733	0.983537789322935	39	176	345	167	319	172	245	362	414	110	44	106	246	255	250	245	324	146	315	294	225	209	162	159	264	309	Yes	stage III sporulation protein AE	spoIIIAE	K06394	K06394
141.723526593889	0.591883315815163	0.383505195856847	1.54335149095633	0.122745516640557	0.983537789322935	9	55	231	32	234	61	154	130	271	67	17	26	172	169	207	175	170	91	287	188	194	146	136	129	152	154	No	stage III sporulation protein AD	spoIIIAD	K06393	K06393
141.35580280166	0.660779948921426	0.37803525216217	1.74793209136476	0.0804757871277608	0.983537789322935	9	118	228	114	238	41	153	154	251	32	18	36	167	156	163	204	196	36	297	136	191	114	127	107	187	199	No	stage III sporulation protein AC	spoIIIAC	K06392	K06392
62.0506593194927	1.17923878861331	0.510220150308263	2.31123523424319	0.0208198651758586	0.983537789322935	5	45	198	12	82	8	78	82	142	0	29	16	66	114	46	21	99	73	50	107	37	35	5	81	110	66	Yes	stage III sporulation protein AB	spoIIIAB	K06391	K06391
213.921419882022	0.49961903217335	0.29312856171814	1.70443654226285	0.088299561900128	0.983537789322935	26	144	296	291	294	118	254	323	316	77	43	103	293	167	258	192	409	155	339	228	265	140	175	169	229	273	No	stage III sporulation protein AA	spoIIIAA	K06390	K06390
467.653498084549	0.370506507811601	0.184601883563576	2.00705702812615	0.044743591083059	0.983537789322935	223	488	725	640	445	377	439	717	944	161	273	279	571	392	434	624	748	325	557	501	375	448	541	385	369	400	Yes	glycerol kinase [EC:2.7.1.30]	glpK, GK	K00864	K00864
107.900573312143	0.584185239814977	0.303719474464952	1.92343688479017	0.0544252058135531	0.983537789322935	24	148	211	79	91	57	72	174	257	127	53	75	204	95	39	132	192	72	71	45	70	122	182	97	110	65	No	AdoMet-dependent heme synthase [EC:1.3.98.6]	ahbD	K22227	K22227
267.501526700023	0.0513314175276828	0.226792569841243	0.226336416416179	0.820939776971869	0.983537789322935	174	354	195	250	284	378	189	287	279	463	348	266	193	274	178	336	317	329	116	221	186	203	169	266	246	286	No	uncharacterized protein	K07139	K07139	K07139
765.207093077709	0.18535318622989	0.174966307661551	1.059365021227	0.289433573324665	0.983537789322935	289	818	659	777	725	981	713	1130	952	704	556	901	937	905	660	1029	1119	602	839	769	583	682	742	393	612	731	No	rod shape-determining protein MreB and related proteins	mreB	K03569	K03569
200.712509341792	0.446707492479606	0.31703318326008	1.40902440522495	0.158827951791636	0.983537789322935	97	169	312	225	253	97	258	300	322	85	15	132	269	249	227	230	333	185	246	198	172	46	88	136	210	312	No	competence protein ComFC	comFC	K02242	K02242
831.764623453381	0.290372078414898	0.151807742804133	1.91276197808662	0.0557785307397167	0.983537789322935	589	780	1123	1201	729	664	851	1160	1270	518	489	471	832	1132	653	905	1402	620	953	778	609	804	720	756	772	1053	No	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	recD	K03581	K03581
1542.14692206484	0.000924684852754968	0.163886451115164	0.00564222878989055	0.995498176645775	0.997418443181662	870	2275	1691	2208	999	1826	1508	2165	1865	1411	1284	1416	1822	1693	977	2186	1853	1580	1507	1749	1092	1327	1460	762	1276	1365	No	excinuclease ABC subunit A	uvrA	K03701	K03701
317.664699531157	0.271490640152258	0.238070815454471	1.14037766298229	0.254128994712341	0.983537789322935	247	214	382	349	342	172	309	487	496	138	65	164	351	368	450	499	318	269	448	417	283	241	319	250	336	291	No	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	ybaK, ebsC	K03976	K03976
941.97261014079	0.0396406367072764	0.178395719861648	0.222206209532488	0.82415336044108	0.983537789322935	331	932	897	1368	665	961	805	1170	1056	918	683	1076	1190	1106	901	1456	994	679	1504	887	680	937	897	576	857	914	No	glutamyl-tRNA synthetase [EC:6.1.1.17]	EARS, gltX	K01885	K01885
101.145368715846	0.31425923632458	0.493525418376459	0.636764034076284	0.524278556516577	0.983537789322935	279	50	259	138	67	8	156	132	196	0	38	50	93	110	164	18	119	43	46	125	68	48	138	36	112	59	No	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	gatD	K07009	K07009
923.063610410648	0.123302608617102	0.185923057216435	0.663191593679336	0.507207854671955	0.983537789322935	567	1045	1266	1359	776	869	942	1282	1301	1008	544	893	1055	1134	674	1204	1170	593	938	1149	553	660	859	558	742	659	No	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	murE	K01928	K01928
336.341011865366	0.336754857774765	0.228670260673708	1.47266573616796	0.140841189923362	0.983537789322935	171	312	378	679	372	132	332	501	448	138	94	121	419	385	356	350	539	287	442	304	381	406	373	190	367	431	No	nitrogen fixation protein NifU and related proteins	iscU, nifU	K04488	K04488
404.270768164616	-0.0721658270004158	0.212952442417068	-0.3388823635048	0.734698351035182	0.983537789322935	284	499	270	647	193	536	309	433	364	601	599	570	386	427	219	552	511	267	214	381	309	518	497	234	365	282	No	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	sufS	K11717	K11717
319.470800277804	0.630614509957393	0.28781085481319	2.19107271116202	0.0284465311234947	0.983537789322935	349	352	595	307	300	205	313	470	580	40	93	95	423	429	141	280	713	60	213	296	287	486	545	218	402	331	Yes	uncharacterized protein	K07033	K07033	K07033
304.296570759883	-0.2064327371639	0.280119785607721	-0.736944506494045	0.461156097009512	0.983537789322935	377	433	234	264	133	379	214	175	225	678	574	425	260	289	192	348	314	136	141	320	264	300	307	184	261	153	No	Fe-S cluster assembly protein SufD	sufD	K09015	K09015
417.44459921735	0.0809022904349845	0.225126381518323	0.359363882141907	0.71932289043141	0.983537789322935	407	620	336	390	167	544	321	428	423	607	499	640	420	508	277	523	503	314	176	356	334	525	502	244	325	258	No	Fe-S cluster assembly protein SufB	sufB	K09014	K09014
424.208303843118	0.374872927137899	0.171972102813125	2.17984731829009	0.0292687810926841	0.983537789322935	251	490	609	605	306	527	334	522	542	406	424	571	397	466	321	404	622	366	212	326	328	498	440	282	420	300	Yes	Fe-S cluster assembly ATP-binding protein	sufC	K09013	K09013
114.877337829168	0.794646991051626	0.377742337541444	2.10367468000444	0.0354068346027929	0.983537789322935	13	41	284	201	281	80	122	142	209	32	41	37	125	167	124	75	98	135	71	128	91	70	18	88	148	122	Yes	uncharacterized protein	K06934	K06934	K06934
5766.52974170403	0.26184474896274	0.167723033325237	1.56117346420148	0.118482828205949	0.983537789322935	3317	5984	7930	9199	5927	4599	5920	8089	9969	2629	3288	3426	6089	7052	4867	6582	7369	4625	7265	5991	4255	4693	5914	5021	4879	6841	No	ATP-binding cassette, subfamily B, bacterial	ABCB-BAC	K06147	K06147
132.234168995076	0.497001387621125	0.445085214768344	1.11664322051184	0.264146904006594	0.983537789322935	12	80	231	465	66	46	129	312	196	30	48	35	167	246	16	61	168	27	54	194	86	144	265	21	410	146	No	hydrogenase nickel incorporation protein HypA/HybF	hypA, hybF	K04651	K04651
772.315065785036	-0.0106489051118714	0.354439390841611	-0.0300443612844094	0.97603167393565	0.993241701818924	215	867	826	541	702	641	1337	802	612	344	212	508	646	879	1078	799	703	347	3020	632	561	683	472	177	1025	1156	No	putative DNA primase/helicase	K06919	K06919	K06919
240.301355099119	0.207484271017222	0.31266827626505	0.663592333369109	0.506951265498547	0.983537789322935	10	345	204	88	188	430	245	388	274	205	222	211	423	294	256	382	284	116	321	172	206	199	208	85	271	170	No	thymidylate synthase (FAD) [EC:2.1.1.148]	thyX, thy1	K03465	K03465
15.5072871550801	-0.685114399073153	1.04641004310538	-0.65472842466226	0.512642620880909	0.983537789322935	0	0	0	12	26	22	57	17	24	0	38	0	26	39	9	36	24	0	0	0	0	17	73	0	3	22	No	DNA polymerase II [EC:2.7.7.7]	polB	K02336	K02336
177.628395629591	0.025391733576888	0.56453946232881	0.0449777832574242	0.964125017421572	0.992213692439161	135	221	145	40	103	510	168	119	311	377	267	511	162	168	61	272	119	36	86	49	170	10	37	9	131	15	No	DEAD/DEAH box helicase domain-containing protein	K06877	K06877	K06877
567.050159021824	0.09739530602152	0.177430321088566	0.548921432503661	0.583059369088881	0.983537789322935	435	854	410	364	518	685	468	645	536	687	623	665	654	536	429	659	566	522	536	446	590	534	545	408	453	650	No	Fur family transcriptional regulator, ferric uptake regulator	fur, zur, furB	K03711	K03711
361.34861541634	0.395744237085193	0.166471847587579	2.3772442176867	0.0174425354883614	0.983537789322935	210	353	579	427	297	247	342	507	489	355	271	297	409	236	285	345	489	292	402	190	404	574	455	321	369	264	Yes	Fur family transcriptional regulator, peroxide stress response regulator	perR	K09825	K09825
43.818364852397	-0.269433922712465	0.54469236995309	-0.494653381569616	0.620844814023736	0.983537789322935	90	0	32	13	0	30	28	24	16	44	25	69	56	15	31	41	65	114	38	28	16	82	55	44	101	56	No	acetoin utilization protein AcuB	acuB	K04767	K04767
285.944286155074	0.40680141859443	0.287629055902032	1.41432657878969	0.157266036520675	0.983537789322935	40	210	413	218	357	107	446	403	499	75	48	218	254	361	238	374	325	244	449	396	286	206	446	314	223	363	No	stage II sporulation protein P	spoIIP	K06385	K06385
170.729654970915	0.555745478544186	0.39895541167039	1.39300147908091	0.163619343412258	0.983537789322935	13	100	254	379	244	64	224	260	148	3	36	37	248	297	110	150	398	181	117	247	89	150	129	222	259	175	No	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	cwlJ, sleB	K01449	K01449
428.437157119043	0.11211656235633	0.170504012597562	0.65755967058064	0.510821116358689	0.983537789322935	233	261	479	437	406	347	411	617	517	486	360	416	494	468	491	633	437	444	469	375	384	416	483	256	368	346	No	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	gidB, rsmG	K03501	K03501
408.347068794309	0.207234925092654	0.155753874546631	1.33052821765028	0.183344295576621	0.983537789322935	150	462	326	483	396	448	386	462	660	264	299	246	446	338	504	536	456	388	443	497	398	479	384	373	391	479	No	threonine aldolase [EC:4.1.2.48]	ltaE	K01620	K01620
1167.05240846791	0.108075128200876	0.20950244838796	0.515865704828141	0.605948208336217	0.983537789322935	305	1928	1150	1339	982	1458	958	1607	1272	1545	1333	1353	1335	1261	842	1717	1513	1022	1016	1160	808	763	803	607	856	1078	No	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	mrcA	K05366	K05366
21.3341196624801	1.59207060581118	1.00929297522635	1.57741175742765	0.11470081182983	0.983537789322935	0	37	16	32	27	29	25	43	67	0	0	0	10	37	0	9	117	0	0	18	17	0	29	0	62	0	No	probable enterotoxin B	entB	K11060	K11060
1133.81801027124	0.198630069620444	0.224491969743221	0.884798105908384	0.376265531220962	0.983537789322935	1050	559	981	1062	1322	621	1454	1401	1155	546	214	641	1187	1453	1236	1488	1776	828	1813	908	1325	1728	1802	766	930	1360	No	peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	cwlO	K21471	K21471
808.982134405394	0.0619591455213622	0.157496115039311	0.39340110393134	0.694023254437594	0.983537789322935	516	625	793	1380	804	796	713	1218	898	694	525	684	875	888	599	1087	989	781	1034	790	712	674	798	631	756	694	No	S-adenosylmethionine synthetase [EC:2.5.1.6]	metK, MAT	K00789	K00789
696.242745549069	-0.00280893028298216	0.172447279590421	-0.0162886320367225	0.98700412666035	0.99707753200863	329	849	442	607	625	1059	566	711	655	769	669	622	784	711	978	802	619	816	723	782	516	621	643	528	613	833	No	polyphosphate kinase [EC:2.7.4.1]	ppk1	K00937	K00937
143.194196511049	0.0843440019510538	0.34872140466246	0.241866432124215	0.808883661260522	0.983537789322935	26	159	280	457	109	112	128	233	210	25	49	30	151	282	44	106	132	142	110	252	90	153	207	49	143	285	No	hydrogenase nickel incorporation protein HypB	hypB	K04652	K04652
539.204301195102	0.2354366122246	0.196382375817275	1.19886833655411	0.230579145428975	0.983537789322935	183	392	576	296	345	531	530	696	643	400	447	554	565	479	462	279	884	930	363	932	352	613	648	717	619	736	No	solute:Na+ symporter, SSS family	TC.SSS	K03307	K03307
455.435233406265	0.339947463114102	0.252868031622508	1.34436710300174	0.178829706236643	0.983537789322935	57	526	593	710	356	391	566	744	711	135	203	148	550	506	457	453	900	415	631	556	338	296	333	543	383	612	No	sodium/proline symporter	putP	K11928	K11928
640.071895754479	0.104107225438787	0.164287072125	0.633690917320481	0.526282553576667	0.983537789322935	395	703	514	480	626	666	544	795	749	647	650	652	763	707	625	1027	732	506	733	612	550	494	614	458	543	611	No	pyruvate kinase [EC:2.7.1.40]	PK, pyk	K00873	K00873
642.005509410511	0.112671030740328	0.141110119454505	0.798461734536719	0.424602590449812	0.983537789322935	476	650	686	865	521	680	587	876	798	517	484	579	779	596	795	745	726	631	587	679	466	518	639	523	540	648	No	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	PRPS, prsA	K00948	K00948
429.760186274147	0.355043175503069	0.174506279250595	2.0345581662034	0.0418953503050402	0.983537789322935	155	458	521	683	440	342	453	665	473	272	269	500	521	555	405	397	465	400	466	382	365	420	427	240	444	421	Yes	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	PTH1, pth, spoVC	K01056	K01056
903.04910232059	0.282264560235874	0.19266662776601	1.46504126588378	0.142909659495115	0.983537789322935	440	843	1008	1320	1166	775	1093	1259	1192	463	336	417	1129	991	992	1279	1401	628	1026	812	843	784	752	777	722	1068	No	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	glgC	K00975	K00975
1256.20242705562	0.00644391310085471	0.179390787194308	0.0359210927252075	0.971345277156944	0.992213692439161	442	1211	1273	1946	1276	1526	1317	1581	1493	1242	868	1282	1667	1351	964	2007	1648	859	1179	1313	864	897	1318	710	1028	1415	No	glycogen phosphorylase [EC:2.4.1.1]	PYG, glgP	K00688	K00688
402.619850144277	0.675906511139218	0.241406610758471	2.79986744777039	0.00511235947181999	0.983537789322935	115	443	763	504	270	297	283	610	716	111	126	154	466	506	627	475	542	343	541	289	242	292	422	703	391	347	Yes	ribokinase [EC:2.7.1.15]	rbsK, RBKS	K00852	K00852
187.301175562859	0.500622982411875	0.355694710405626	1.40745129957366	0.159293608595563	0.983537789322935	15	248	417	219	163	129	153	296	379	70	53	80	294	236	164	365	201	20	307	171	138	211	263	50	236	100	No	pseudouridine kinase [EC:2.7.1.83]	psuK	K16328	K16328
1550.02163941467	0.277824654401892	0.190994287098489	1.45462285088469	0.1457737013322	0.983537789322935	401	1653	2349	2307	1315	1054	1835	2488	2489	747	1084	904	1880	1971	987	2463	2432	1383	1549	1754	1088	1248	1409	1318	1428	1514	No	ferrous iron transport protein B	feoB	K04759	K04759
964.704124120928	0.223468370584794	0.154527828061203	1.44613674694428	0.148138850690098	0.983537789322935	360	1279	1043	1400	915	972	874	1131	1372	904	576	782	1013	1133	900	1057	1175	941	927	1214	762	866	937	778	822	928	No	cell division protein FtsW	ftsW, spoVE	K03588	K03588
268.084418215926	0.366455214198886	0.246701373993275	1.48542024013566	0.137432537334269	0.983537789322935	139	259	370	268	246	163	295	349	430	116	45	99	311	260	307	390	465	273	453	146	231	289	235	254	285	360	No	heptaprenyl diphosphate synthase component 1 [EC:2.5.1.30]	hepS	K00805	K00805
114.104870602884	0.320909890466655	0.430450259780243	0.745521423614634	0.455956564856234	0.983537789322935	113	146	165	268	23	66	29	201	185	7	17	7	163	215	138	88	150	228	21	61	43	228	266	126	77	156	No	fumarate hydratase, class II [EC:4.2.1.2]	E4.2.1.2B, fumC, FH	K01679	K01679
599.775482461065	0.0706612871487303	0.193006749489327	0.366107855480142	0.714284596023511	0.983537789322935	335	812	599	499	421	739	536	616	504	807	481	909	609	477	487	900	635	513	611	551	378	543	511	568	513	665	No	malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	ME2, sfcA, maeA	K00027	K00027
802.63294727393	0.240828096049655	0.169750121703222	1.41872119815443	0.155980314537776	0.983537789322935	290	1191	966	1081	604	923	834	1244	1019	620	756	716	990	862	509	985	1312	729	700	703	526	658	609	623	736	790	No	DNA mismatch repair protein MutS2	mutS2	K07456	K07456
154.624140993841	0.593615791622131	0.341152745687335	1.74002935379034	0.0818538637943447	0.983537789322935	19	86	219	78	240	66	310	203	339	58	22	113	175	215	121	151	176	63	290	131	130	150	130	110	228	173	No	catabolite repression HPr-like protein	chr, crh	K11184	K11184
469.238030878994	0.452407175395275	0.25429635943908	1.77905486493469	0.0752307674571314	0.983537789322935	159	185	394	295	924	223	622	538	559	193	191	213	498	441	783	448	644	276	802	552	548	621	567	348	461	650	No	@	@	K11189	K11189
