KEGG_ko	Description	Symbol	0505-0101	R1W5
K03316	monovalent cation:H+ antiporter, CPA1 family	TC.CPA1	60.25917341795457	14.52173066752955
K18234	virginiamycin A acetyltransferase [EC:2.3.1.-]	vat	42.346939180654786	33.28324051447361
K01915	glutamine synthetase [EC:6.3.1.2]	glnA, GLUL	595.3931954228474	1000.7959461896304
K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	E3.1.4.46, glpQ, ugpQ	560.3382108934358	684.6482027464108
K09457	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	queF	37.660415671457535	44.65122419859773
K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	queC	31.63196450784094	50.999767671740905
K06996	uncharacterized protein	K06996	21.328164558329554	0
K07322	regulator of cell morphogenesis and NO signaling	ytfE, scdA	44.40587731208213	62.33615850560425
K02014	iron complex outermembrane recepter protein	TC.FEV.OM	214.77002120158215	406.2533364427811
K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	galE, GALE	553.704819080041	455.26387719865295
K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	carB, CPA2	454.2031232137009	735.8350348842915
K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	lysA	312.17863471683586	373.2911502497464
K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	wecB	139.7048683360651	135.73011506618337
K19068	UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]	wbjC	35.50240837303349	22.069254614115298
K17716	UDP-glucose 4-epimerase [EC:5.1.3.2]	capD	25.461767226088696	32.19533778684438
K02011	iron(III) transport system permease protein	afuB, fbpB	276.4949840876474	297.53613265421455
K07271	lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]	licD	211.4761808413557	72.69047095290418
K19872	fukutin [EC:2.7.8.-]	FKTN	21.328164558329554	5.37157914911845
K21681	ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase [EC:1.1.1.405 2.7.7.40]	bcs1	77.2466637581669	22.65685874941215
K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	UGDH, ugd	152.91311294024698	385.4472603249076
K00262	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	E1.4.1.4, gdhA	260.7304093377431	341.96192776128845
K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	ruvC	129.50983555606427	268.73122714007184
K01873	valyl-tRNA synthetase [EC:6.1.1.9]	VARS, valS	460.48235353973877	466.70722467033045
K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	rluD	831.0482006829383	835.5287116925801
K04084	thioredoxin:protein disulfide reductase [EC:1.8.4.16]	dsbD, dipZ	35.2809807293184	51.33436147393944
K02428	@	@	520.9249738615691	468.00449211885626
K04077	chaperonin GroEL	groEL, HSPD1	413.90432122183336	364.7153269981204
K04078	chaperonin GroES	groES, HSPE1	384.6263132814162	248.33823171623303
K01201	glucosylceramidase [EC:3.2.1.45]	GBA, srfJ	224.12534916286765	42.28948559425635
K06973	uncharacterized protein	K06973	90.88429040153578	103.114559008623
K01939	adenylosuccinate synthase [EC:6.3.4.4]	purA, ADSS	424.024226065986	610.1485140611431
K03711	Fur family transcriptional regulator, ferric uptake regulator	fur, zur, furB	420.7476229308671	406.1100276156812
K01277	dipeptidyl-peptidase III [EC:3.4.14.4]	DPP3	37.791352219228536	48.398412316458206
K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	PRPS, prsA	535.4564586450064	535.6235689411158
K03975	membrane-associated protein	dedA	84.38428470536171	50.887452048630415
K07001	NTE family protein	K07001	227.23846272945846	371.52065344885784
K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.1.3.2]	hppA	118.19030355094526	181.27983139233513
K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	metY	484.467960156617	852.4568702490436
K10764	O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]	metZ	26.484016118938484	35.60309250417775
K01768	adenylate cyclase [EC:4.6.1.1]	E4.6.1.1	21.328164558329554	57.01783762171536
K03640	peptidoglycan-associated lipoprotein	pal	31.45314232840477	2.184524630066785
K01785	aldose 1-epimerase [EC:5.1.3.3]	galM, GALM	443.15727169723687	389.6881263584788
K00560	thymidylate synthase [EC:2.1.1.45]	thyA, TYMS	154.3620549274979	113.30595652439982
K00287	dihydrofolate reductase [EC:1.5.1.3]	DHFR, folA	146.91574042491806	94.33491103815471
K07588	GTPase [EC:3.6.5.-]	MMAA, argK	30.19824006582571	76.56029656784808
K00945	CMP/dCMP kinase [EC:2.7.4.25]	cmk	369.0985686883111	309.3553211812894
K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	GGPS	153.5755791191216	275.63155061269146
K03424	TatD DNase family protein [EC:3.1.21.-]	tatD	475.3973237733446	291.7083560059335
K03561	biopolymer transport protein ExbB	exbB	80.28827320927022	125.1343686918027
K03559	biopolymer transport protein ExbD	exbD	79.50623935843487	70.09233222471717
K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA	asnC	56.931778692702444	42.50059303477414
K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	NARS, asnS	335.5475545652734	383.39667649022675
K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	rluB	351.210843967482	306.51000836555363
K01756	adenylosuccinate lyase [EC:4.3.2.2]	purB, ADSL	446.16292158501875	406.8810239583325
K15977	putative oxidoreductase	K15977	24.727073259325714	43.61634935808425
K01914	aspartate--ammonia ligase [EC:6.3.1.1]	asnA	149.90143095247836	338.221503279579
K03648	uracil-DNA glycosylase [EC:3.2.2.27]	UNG, UDG	310.17929347268534	91.07832769596489
K06950	uncharacterized protein	K06950	385.60425044541273	306.61581981991446
K03327	multidrug resistance protein, MATE family	TC.MATE, SLC47A, norM, mdtK, dinF	117.44406568881813	170.25592770793367
K01776	glutamate racemase [EC:5.1.1.3]	murI	179.38451805516303	299.8899205383196
K06142	outer membrane protein	hlpA, ompH	121.30048747684452	33.48137232410006
K07277	outer membrane protein insertion porin family	SAM50, TOB55, bamA	47.18290922816867	79.68048076841345
K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	uppS	395.8518897190195	223.29116303392357
K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	ribD	168.9753366136983	284.9670092576172
K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	hemK, prmC, HEMK	422.9624481969412	343.8459118203987
K03565	regulatory protein	recX	349.2149328600812	260.07383933491866
K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	purF, PPAT	382.1293903891078	473.9595388462985
K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	pyrE	266.83515027475966	637.4656824053199
K13421	uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23]	UMPS	34.49201485400943	8.21224091936841
K01755	argininosuccinate lyase [EC:4.3.2.1]	argH, ASL	268.47542420176336	405.585985156179
K08191	MFS transporter, ACS family, hexuronate transporter	exuT	69.63086570752851	39.68161145021925
K01186	sialidase-1 [EC:3.2.1.18]	NEU1	118.29350020372915	313.51516118995653
K05970	sialate O-acetylesterase [EC:3.1.1.53]	SIAE	319.08000902312835	182.0659898855358
K00639	glycine C-acetyltransferase [EC:2.3.1.29]	kbl, GCAT	123.45926378724202	120.00161982781079
K06966	pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	ppnN	132.0588842544714	225.0584934734022
K00015	glyoxylate reductase [EC:1.1.1.26]	gyaR, GOR1	32.899762577388515	18.291740386496162
K06373	spore maturation protein A	spmA	87.14001943570311	97.23062978636575
K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	gidA, mnmG, MTO1	423.69101621520394	476.81561967223
K01486	adenine deaminase [EC:3.5.4.2]	ade	225.51973523096854	172.19962612080187
K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	ispB	41.0659410447935	46.13890221029736
K02335	DNA polymerase I [EC:2.7.7.7]	polA	429.53632165296005	445.42152588715265
K08156	MFS transporter, DHA1 family, arabinose polymer utilization protein	araJ	77.07330724219351	58.707632976874145
K06942	ribosome-binding ATPase	ychF	371.63156171967523	378.9375840535861
K03555	DNA mismatch repair protein MutS	mutS	439.56539874383776	367.98148146951075
K00616	transaldolase [EC:2.2.1.2]	E2.2.1.2, talA, talB	129.31004360422344	227.35461109140334
K08314	fructose-6-phosphate aldolase 2 [EC:4.1.2.-]	fsaB, talC	40.3836852429709	23.34878648983815
K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	DNMT1, dcm	335.1635960869046	715.8909974950672
K03517	quinolinate synthase [EC:2.5.1.72]	nadA	83.99116957017154	87.08290644455214
K14623	DNA-damage-inducible protein D	dinD	70.4709855373993	76.56461421694009
K03321	sulfate permease, SulP family	TC.SULP	122.15089190645631	118.1961908621046
K00278	L-aspartate oxidase [EC:1.4.3.16]	nadB	125.38288222274481	139.3957133846323
K01795	mannuronan 5-epimerase [EC:5.1.3.37]	algG	27.06118623650449	5.772198926856911
K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	DLD, lpd, pdhD	202.2715845091455	99.15409185203491
K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	hemD, UROS	32.00032749381883	30.18801575156408
K03536	ribonuclease P protein component [EC:3.1.26.5]	rnpA	373.15919533317765	323.4312661291215
K08998	uncharacterized protein	K08998	144.88378382910298	277.4156459018839
K07263	zinc protease [EC:3.4.24.-]	pqqL	252.8674364006072	150.37036031413686
K06975	uncharacterized protein	K06975	119.44994586775012	15.230209685024743
K18979	epoxyqueuosine reductase [EC:1.17.99.6]	queG	40.61937777266985	19.897412536600115
K09815	zinc transport system substrate-binding protein	znuA	341.39797615561275	174.6902368252215
K11707	manganese/zinc/iron transport system substrate-binding protein	troA, mntA, znuA	47.7940627199585	32.744864421590414
K07005	uncharacterized protein	K07005	126.13963314323586	120.76011342889527
K00640	serine O-acetyltransferase [EC:2.3.1.30]	cysE	272.6522361864776	469.4043924518757
K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	ypsC	190.39426175230517	471.9763389896474
K18574	Xaa-Xaa-Pro tripeptidyl-peptidase [EC:3.4.14.12]	ptpA	39.60832396860851	2.5554815488740497
K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	purD	293.676307087144	340.35177902606296
K01438	acetylornithine deacetylase [EC:3.5.1.16]	argE	100.47636056965351	45.07129996194922
K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	ribF	250.48775680085217	332.73666529097056
K01811	alpha-D-xyloside xylohydrolase [EC:3.2.1.177]	xylS, yicI	91.25004341281824	193.8758099287318
K01190	beta-galactosidase [EC:3.2.1.23]	lacZ	1247.5860001944443	1565.0787718634415
K07223	porphyrinogen peroxidase [EC:1.11.1.-]	yfeX	27.06118623650449	0
K03299	gluconate:H+ symporter, GntP family	TC.GNTP	208.39962567259613	238.68602622524597
K02057	simple sugar transport system permease protein	ABC.SS.P	1414.099873863475	567.7517553135087
K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	ABC.SS.A	978.3684492412701	362.5617545003805
K07335	basic membrane protein A and related proteins	bmpA, bmpB, tmpC	657.4540093878819	250.65015913591506
K02871	large subunit ribosomal protein L13	RP-L13, MRPL13, rplM	359.2661629541501	274.46323929158984
K02996	small subunit ribosomal protein S9	RP-S9, MRPS9, rpsI	376.93668171771674	282.06532893876545
K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	ftsK, spoIIIE	564.8307539275393	473.72377996791266
K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	acpS	336.84188931439434	200.51759256166568
K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	ACSL, fadD	789.5632971609607	937.1698367188359
K03342	para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]	pabBC	163.56955105551592	19.40492652806885
K13280	signal peptidase I [EC:3.4.21.89]	SEC11, sipW	182.8977723658169	14.393981745537069
K01083	3-phytase [EC:3.1.3.8]	E3.1.3.8	163.56955105551592	0
K02240	competence protein ComFA	comFA	163.56955105551592	2.948938353325303
K02242	competence protein ComFC	comFC	289.78533346349565	242.79054745236448
K01071	medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21]	MCH	302.38651464552265	238.10450702629882
K07025	putative hydrolase of the HAD superfamily	K07025	529.4230242661941	479.6430449123313
K06207	GTP-binding protein	typA, bipA	441.35933297219015	387.7486739265358
K07717	two-component system, sensor histidine kinase GlnK [EC:2.7.13.3]	glnK	509.88945193226624	31.10619311243219
K15011	two-component system, sensor histidine kinase RegB [EC:2.7.13.3]	regB, regS, actS	497.38120322809925	0
K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	trmL, cspR	355.46612862792927	253.90640207315246
K00615	transketolase [EC:2.2.1.1]	E2.2.1.1, tktA, tktB	637.287483767449	803.877108682472
K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	WARS, trpS	394.79452862864616	401.65165849246415
K02440	glycerol uptake facilitator protein	GLPF	265.4401394889754	14.309175168308201
K06188	aquaporin Z	aqpZ	195.8971598328238	27.160606859706746
K07124	uncharacterized protein	K07124	349.4742587520251	317.8938059208447
K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	pgsA, PGS1	377.63391903488366	286.7145871665441
K03742	nicotinamide-nucleotide amidase [EC:3.5.1.42]	pncC	314.50780893801164	223.16244557430642
K03743	nicotinamide-nucleotide amidase [EC:3.5.1.42]	pncC	357.86417242729374	204.80792296927146
K03553	recombination protein RecA	recA	382.8179135284664	346.28455865752227
K06286	septation ring formation regulator	ezrA	163.56955105551592	2.194638131293695
K04487	cysteine desulfurase [EC:2.8.1.7]	iscS, NFS1	583.4214995342339	772.8998740336505
K03151	tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]	thiI	294.89592045992333	249.35300970247798
K02078	acyl carrier protein	acpP	545.5970135075295	709.324741052315
K02824	uracil permease	uraA, pyrP	341.2880032175861	261.41939062978764
K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	AARS, alaS	568.3949937760513	714.3912617476107
K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	ruvX	344.9187687204425	231.85858468135666
K06147	ATP-binding cassette, subfamily B, bacterial	ABCB-BAC	4628.613416713945	3474.4289661843054
K06148	ATP-binding cassette, subfamily C, bacterial	ABCC-BAC	412.90579460961374	161.2056266007684
K11085	ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]	msbA	499.2515483701466	639.3328637835704
K02532	MFS transporter, OHS family, lactose permease	lacY	200.8187600458752	11.499929074964239
K18672	diadenylate cyclase [EC:2.7.7.85]	dacA	279.3408183208868	250.2627189908848
K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13 3.6.1.-]	nudF	538.0324314782465	349.51086291512274
K03281	chloride channel protein, CIC family	TC.CIC	405.7235419154176	426.0626550865808
K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	PGAM, gpmA	325.73131718680196	56.73246718955787
K01585	arginine decarboxylase [EC:4.1.1.19]	speA	495.93503681503125	548.5928858744921
K15024	putative phosphotransacetylase [EC:2.3.1.8]	K15024	166.77988622353098	24.251328810832888
K07043	UTP pyrophosphatase [EC:3.6.1.-]	upp	395.2833972434896	308.59024594050294
K03437	RNA methyltransferase, TrmH family	spoU	376.1390225296067	251.06542190331766
K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	IARS, ileS	469.3523943602611	437.45815497586716
K03101	signal peptidase II [EC:3.4.23.36]	lspA	357.98575106336403	278.4696577255389
K18682	ribonucrease Y [EC:3.1.-.-]	rny	375.55888209779084	393.1262019856724
K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]	ymdB	163.56955105551592	25.577765203289072
K06416	stage V sporulation protein S	spoVS	163.56955105551592	5.20880883506358
K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	miaA, TRIT1	383.7657298096314	282.24067516977124
K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	fhs	385.9574670208629	405.09044010008597
K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	folD	374.6352227408867	453.57067990407194
K03704	cold shock protein	cspA	276.932198604023	61.41491388284216
K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	RARS, argS	421.2662513846839	384.7445554556229
K03048	DNA-directed RNA polymerase subunit delta	rpoE	165.04849463410167	0
K01082	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]	cysQ, MET22, BPNT1	198.97426162955614	15.920486721425638
K09384	uncharacterized protein	K09384	387.38986068039503	33.89798593471151
K03284	magnesium transporter	corA	346.22006912455464	160.84979754332426
K09760	DNA recombination protein RmuC	rmuC	363.3990464394467	228.1921202406762
K10254	oleate hydratase [EC:4.2.1.53]	ohyA, sph	356.6358361609434	225.7870646727933
K07705	two-component system, LytTR family, response regulator LytT	lytT, lytR	875.4685705472856	227.90587509515026
K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	dnaE	498.7648545581399	586.8002805692109
K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	mutM, fpg	212.2210743631468	16.50528034923926
K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	malQ	668.9771193312079	874.9157638870263
K14155	cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	patB, malY	664.3844674893078	446.3312859687715
K03152	protein deglycase [EC:3.5.1.124]	thiJ	350.7513460636295	289.6834069174719
K03671	thioredoxin 1	trxA	565.247743296956	789.0071564090699
K19265	L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	gpr	329.6925542063336	98.35380402871347
K03328	polysaccharide transporter, PST family	TC.PST	109.37018503329531	33.04160522320576
K19049	chondroitin AC lyase [EC:4.2.2.5]	cslA	32.25664407067689	64.88087536015969
K01752	L-serine dehydratase [EC:4.3.1.17]	E4.3.1.17, sdaA, sdaB, tdcG	597.9875873914121	593.2014801744044
K01993	HlyD family secretion protein	ABC-2.TX	118.6002099987481	79.74618691251244
K01992	ABC-2 type transport system permease protein	ABC-2.P	1100.3804913038791	1428.3151653558416
K06155	Gnt-I system high-affinity gluconate transporter	gntT	87.03546594118659	204.25984356425968
K01273	membrane dipeptidase [EC:3.4.13.19]	DPEP	235.75936903270699	273.7358155364777
K09955	uncharacterized protein	K09955	136.6346430118252	277.0890672534473
K00848	rhamnulokinase [EC:2.7.1.5]	rhaB	117.28652810569241	85.28742337754582
K00879	L-fuculokinase [EC:2.7.1.51]	fucK	42.401157738169736	50.22763029048248
K01813	L-rhamnose isomerase [EC:5.3.1.14]	rhaA	74.73759135705818	65.26696029105173
K02856	L-rhamnose-H+ transport protein	rhaT	30.317149213509236	30.1336019784448
K01629	rhamnulose-1-phosphate aldolase [EC:4.1.2.19]	rhaD	95.96161681576062	31.35396880563423
